subject_id,time_continuous,valence,arousal,gender,age,mean_optimism,mean_pessimism
term157,0.37986111111111115,3,1,2,30,1,4
term141,0.37986111111111115,-1,3,1,40,3,3
term148,0.38055555555555554,-2,-2,1,50,2,3
term157,0.38055555555555554,2,2,2,30,1,4
term13,0.3819444444444444,1,0,2,20,2,3
term113,0.3826388888888889,-3,-3,1,30,3,2
term137,0.3833333333333333,-2,-2,2,40,3,2
term120,0.3833333333333333,-1,3,1,50,3,2
term19,0.3833333333333333,1,3,1,50,2,3
term131,0.3840277777777778,0,2,2,30,1,4
term17,0.3840277777777778,-3,2,2,40,2,3
term143,0.3847222222222222,1,0,1,40,4,2
term114,0.3847222222222222,1,1,2,30,3,3
term119,0.3854166666666667,-3,3,1,30,2,3
term149,0.3861111111111111,-1,1,1,50,3,2
term154,0.38680555555555557,-1,1,1,30,3,2
term142,0.3875,-2,-2,2,40,2,3
term145,0.3902777777777778,-2,-1,1,50,3,2
term18,0.39166666666666666,-4,2,2,60,2,3
term142,0.3923611111111111,-2,-2,2,40,2,3
term121,0.3958333333333333,3,4,2,40,2,3
term123,0.3965277777777778,-4,-1,2,30,4,1
term119,0.3965277777777778,-2,-3,1,30,2,3
term157,0.3979166666666667,3,3,2,30,1,4
term111,0.3993055555555556,2,-3,2,40,3,2
term130,0.39999999999999997,-3,1,1,30,1,4
term142,0.40069444444444446,-2,-2,2,40,2,3
term152,0.40069444444444446,-1,3,1,50,2,3
term134,0.40277777777777773,-4,4,1,50,3,2
term142,0.40277777777777773,-2,-2,2,40,2,3
term136,0.40347222222222223,0,2,1,50,3,3
term129,0.4048611111111111,0,1,1,40,2,3
term125,0.41041666666666665,1,4,1,40,2,3
term134,0.4131944444444444,-1,-2,1,50,3,2
term138,0.4145833333333333,-2,-1,2,40,2,4
term133,0.4152777777777778,0,-1,1,40,2,4
term142,0.4152777777777778,-2,-2,2,40,2,3
term130,0.4152777777777778,-1,1,1,30,1,4
term155,0.4159722222222222,-1,2,1,50,2,2
term123,0.4173611111111111,-2,-1,2,30,4,1
term140,0.41875,-3,1,2,40,2,3
term132,0.41944444444444445,-2,2,1,30,2,3
term136,0.41944444444444445,1,2,1,50,3,3
term143,0.42083333333333334,2,-2,1,40,4,2
term142,0.4215277777777778,-2,-2,2,40,2,3
term19,0.42430555555555555,-2,0,1,50,2,3
term116,0.42569444444444443,2,-2,2,50,2,3
term142,0.42569444444444443,-2,-2,2,40,2,3
term142,0.4277777777777778,-2,-2,2,40,2,3
term142,0.43263888888888885,-2,-2,2,40,2,3
term149,0.4368055555555555,-1,1,1,50,3,2
term14,0.4375,1,2,1,30,2,3
term123,0.4381944444444445,-1,-1,2,30,4,1
term135,0.44027777777777777,1,1,2,50,2,3
term137,0.4451388888888889,-1,1,2,40,3,2
term129,0.4458333333333333,-2,1,1,40,2,3
term149,0.4472222222222222,2,-2,1,50,3,2
term143,0.4472222222222222,1,-1,1,40,4,2
term19,0.4479166666666667,1,1,1,50,2,3
term136,0.4486111111111111,0,2,1,50,3,3
term125,0.4486111111111111,-3,2,1,40,2,3
term157,0.4486111111111111,2,4,2,30,1,4
term154,0.45,-2,-3,1,30,3,2
term142,0.45208333333333334,-2,-1,2,40,2,3
term118,0.4534722222222222,-2,-1,1,30,2,3
term148,0.45416666666666666,-1,-2,1,50,2,3
term116,0.45416666666666666,0,0,2,50,2,3
term141,0.4548611111111111,-2,2,1,40,3,3
term119,0.45555555555555555,-1,2,1,30,2,3
term16,0.45555555555555555,1,-1,2,30,2,2
term142,0.45625,-2,-1,2,40,2,3
term123,0.4576388888888889,0,-3,2,30,4,1
term146,0.4590277777777778,-3,4,2,50,3,2
term126,0.4597222222222222,1,1,2,40,3,2
term157,0.4604166666666667,-1,1,2,30,1,4
term139,0.4618055555555556,2,-2,2,40,1,3
term151,0.46249999999999997,-1,2,1,50,2,4
term110,0.46319444444444446,2,-2,2,60,2,3
term119,0.46319444444444446,2,-2,1,30,2,3
term134,0.46319444444444446,-1,-2,1,50,3,2
term13,0.46319444444444446,0,1,2,20,2,3
term142,0.46319444444444446,-2,-1,2,40,2,3
term148,0.46319444444444446,1,-2,1,50,2,3
term121,0.46388888888888885,2,3,2,40,2,3
term127,0.46388888888888885,0,-1,2,30,2,3
term110,0.46458333333333335,2,-1,2,60,2,3
term142,0.46458333333333335,-2,-1,2,40,2,3
term137,0.46458333333333335,-3,-1,2,40,3,2
term128,0.46527777777777773,3,-3,1,30,2,3
term19,0.46527777777777773,0,2,1,50,2,3
term156,0.46527777777777773,-1,3,2,50,2,2
term157,0.46527777777777773,1,3,2,30,1,4
term132,0.4666666666666666,-2,-2,1,30,2,3
term138,0.4666666666666666,2,-1,2,40,2,4
term124,0.4666666666666666,-1,2,2,40,2,3
term145,0.4673611111111111,2,3,1,50,3,2
term155,0.4673611111111111,0,-2,1,50,2,2
term115,0.4673611111111111,3,0,1,50,3,2
term118,0.4680555555555555,-1,-1,1,30,2,3
term136,0.46875,-1,2,1,50,3,3
term125,0.46875,3,2,1,40,2,3
term142,0.4701388888888889,-2,0,2,40,2,3
term114,0.4708333333333334,-1,2,2,30,3,3
term142,0.4708333333333334,1,1,2,40,2,3
term152,0.47152777777777777,-1,3,1,50,2,3
term14,0.47222222222222227,1,1,1,30,2,3
term143,0.47222222222222227,-1,1,1,40,4,2
term11,0.47430555555555554,-1,-3,2,40,1,4
term129,0.47500000000000003,-1,1,1,40,2,3
term12,0.4763888888888889,-3,-2,1,40,3,2
term123,0.4784722222222222,-2,-3,2,30,4,1
term125,0.4791666666666667,-3,4,1,40,2,3
term16,0.48055555555555557,-4,4,2,30,2,2
term142,0.48125,-1,0,2,40,2,3
term143,0.4826388888888889,-1,0,1,40,4,2
term140,0.4826388888888889,4,1,2,40,2,3
term15,0.4847222222222222,-1,1,1,40,3,2
term142,0.48680555555555555,-2,-1,2,40,2,3
term16,0.48680555555555555,-1,1,2,30,2,2
term133,0.48819444444444443,2,1,1,40,2,4
term142,0.4888888888888889,-2,0,2,40,2,3
term116,0.4895833333333333,0,0,2,50,2,3
term155,0.49652777777777773,2,0,1,50,2,2
term142,0.49722222222222223,-2,-1,2,40,2,3
term157,0.49722222222222223,1,1,2,30,1,4
term146,0.49722222222222223,-4,4,2,50,3,2
term126,0.5,1,2,2,40,3,2
term144,0.5,-3,3,2,50,3,2
term121,0.5006944444444444,2,0,2,40,2,3
term18,0.5013888888888889,3,-1,2,60,2,3
term17,0.5020833333333333,-1,1,2,40,2,3
term154,0.5027777777777778,-2,3,1,30,3,2
term123,0.5041666666666667,0,-2,2,30,4,1
term146,0.5041666666666667,2,1,2,50,3,2
term129,0.50625,1,0,1,40,2,3
term19,0.5076388888888889,1,1,1,50,2,3
term19,0.5076388888888889,1,1,1,50,2,3
term122,0.5083333333333333,1,3,2,30,2,3
term125,0.5097222222222222,1,-3,1,40,2,3
term145,0.5097222222222222,0,3,1,50,3,2
term142,0.5097222222222222,-2,0,2,40,2,3
term121,0.5104166666666666,4,-1,2,40,2,3
term130,0.5118055555555555,-1,-2,1,30,1,4
term155,0.513888888888889,2,2,1,50,2,2
term135,0.5145833333333333,-2,1,2,50,2,3
term141,0.5152777777777778,-1,3,1,40,3,3
term151,0.5159722222222222,0,-3,1,50,2,4
term19,0.5180555555555556,0,-1,1,50,2,3
term124,0.5194444444444445,3,1,2,40,2,3
term132,0.5194444444444445,2,1,1,30,2,3
term146,0.5215277777777778,4,1,2,50,3,2
term154,0.5215277777777778,-1,2,1,30,3,2
term113,0.5215277777777778,1,1,1,30,3,2
term123,0.525,3,-4,2,30,4,1
term142,0.525,-2,0,2,40,2,3
term119,0.5263888888888889,3,-2,1,30,2,3
term137,0.5291666666666667,-1,-1,2,40,3,2
term148,0.5319444444444444,2,-2,1,50,2,3
term126,0.5319444444444444,-3,2,2,40,3,2
term134,0.5319444444444444,3,-2,1,50,3,2
term146,0.5340277777777778,-2,3,2,50,3,2
term12,0.5347222222222222,3,-4,1,40,3,2
term16,0.5354166666666667,-1,2,2,30,2,2
term122,0.5368055555555555,-2,2,2,30,2,3
term17,0.5416666666666666,0,0,2,40,2,3
term123,0.5423611111111112,0,-4,2,30,4,1
term142,0.5437500000000001,-2,-2,2,40,2,3
term132,0.545138888888889,2,-2,1,30,2,3
term149,0.5458333333333333,3,-3,1,50,3,2
term142,0.5458333333333333,-2,-2,2,40,2,3
term140,0.548611111111111,4,-4,2,40,2,3
term152,0.548611111111111,0,2,1,50,2,3
term16,0.548611111111111,-1,-1,2,30,2,2
term145,0.5493055555555556,2,2,1,50,3,2
term156,0.5520833333333334,2,-1,2,50,2,2
term119,0.5527777777777778,2,-2,1,30,2,3
term118,0.5534722222222223,1,2,1,30,2,3
term128,0.5576388888888889,0,1,1,30,2,3
term133,0.5576388888888889,0,-1,1,40,2,4
term136,0.5604166666666667,-1,2,1,50,3,3
term127,0.5618055555555556,-2,2,2,30,2,3
term157,0.5625,-1,2,2,30,1,4
term125,0.5645833333333333,1,-3,1,40,2,3
term19,0.5652777777777778,0,-3,1,50,2,3
term142,0.5673611111111111,-3,-3,2,40,2,3
term123,0.5701388888888889,-4,0,2,30,4,1
term142,0.5708333333333333,-3,-3,2,40,2,3
term157,0.5708333333333333,-4,1,2,30,1,4
term132,0.5736111111111112,3,-2,1,30,2,3
term132,0.5743055555555555,2,-2,1,30,2,3
term127,0.5770833333333333,-3,3,2,30,2,3
term143,0.5777777777777778,4,-2,1,40,4,2
term119,0.5784722222222222,2,0,1,30,2,3
term129,0.5791666666666667,1,-1,1,40,2,3
term149,0.5805555555555556,-3,3,1,50,3,2
term126,0.5812499999999999,1,-1,2,40,3,2
term123,0.5833333333333334,-1,0,2,30,4,1
term142,0.5840277777777778,-3,-3,2,40,2,3
term115,0.5840277777777778,3,0,1,50,3,2
term17,0.5847222222222223,-1,1,2,40,2,3
term125,0.5847222222222223,-2,4,1,40,2,3
term17,0.5847222222222223,-1,1,2,40,2,3
term155,0.5847222222222223,0,-1,1,50,2,2
term116,0.5861111111111111,2,-2,2,50,2,3
term142,0.5881944444444445,-2,-2,2,40,2,3
term146,0.5881944444444445,-2,4,2,50,3,2
term134,0.5888888888888889,2,3,1,50,3,2
term143,0.5888888888888889,1,-1,1,40,4,2
term121,0.5895833333333333,2,0,2,40,2,3
term128,0.5895833333333333,0,2,1,30,2,3
term132,0.5895833333333333,2,2,1,30,2,3
term124,0.5902777777777778,1,-1,2,40,2,3
term12,0.5909722222222222,2,-2,1,40,3,2
term119,0.5909722222222222,0,0,1,30,2,3
term118,0.5909722222222222,-2,2,1,30,2,3
term110,0.5916666666666667,2,-1,2,60,2,3
term156,0.5916666666666667,2,2,2,50,2,2
term140,0.5923611111111111,-4,2,2,40,2,3
term19,0.5923611111111111,1,0,1,50,2,3
term144,0.59375,-2,3,2,50,3,2
term137,0.5944444444444444,-1,1,2,40,3,2
term157,0.5965277777777778,-1,-1,2,30,1,4
term130,0.5986111111111111,1,1,1,30,1,4
term131,0.5993055555555555,-1,1,2,30,1,4
term127,0.5993055555555555,0,0,2,30,2,3
term151,0.6,0,0,1,50,2,4
term145,0.6006944444444444,-2,3,1,50,3,2
term135,0.6020833333333333,-1,1,2,50,2,3
term17,0.6027777777777777,0,0,2,40,2,3
term142,0.6027777777777777,-3,-2,2,40,2,3
term129,0.6048611111111112,0,0,1,40,2,3
term123,0.6062500000000001,-4,-3,2,30,4,1
term18,0.607638888888889,-2,2,2,60,2,3
term156,0.6104166666666667,3,-2,2,50,2,2
term146,0.6104166666666667,-4,4,2,50,3,2
term111,0.611111111111111,2,1,2,40,3,2
term132,0.6118055555555556,-3,4,1,30,2,3
term17,0.6131944444444445,-1,1,2,40,2,3
term125,0.6138888888888888,1,2,1,40,2,3
term136,0.6173611111111111,-1,3,1,50,3,3
term121,0.6173611111111111,2,-1,2,40,2,3
term19,0.6180555555555556,0,1,1,50,2,3
term142,0.61875,-2,-2,2,40,2,3
term130,0.6208333333333333,1,1,1,30,1,4
term142,0.6215277777777778,-2,-2,2,40,2,3
term154,0.625,-2,2,1,30,3,2
term149,0.625,-2,3,1,50,3,2
term152,0.6263888888888889,-2,4,1,50,2,3
term123,0.6263888888888889,-4,2,2,30,4,1
term11,0.6263888888888889,-1,0,2,40,1,4
term155,0.6298611111111111,-1,-1,1,50,2,2
term142,0.6319444444444444,-2,-1,2,40,2,3
term146,0.6368055555555555,-4,4,2,50,3,2
term120,0.6368055555555555,1,2,1,50,3,2
term118,0.6375000000000001,2,-3,1,30,2,3
term142,0.6381944444444444,-3,2,2,40,2,3
term142,0.6395833333333333,-3,0,2,40,2,3
term157,0.6409722222222222,-3,-1,2,30,1,4
term142,0.6416666666666667,-2,-2,2,40,2,3
term121,0.6458333333333334,4,0,2,40,2,3
term19,0.6458333333333334,1,2,1,50,2,3
term119,0.6465277777777778,2,-3,1,30,2,3
term130,0.6465277777777778,-1,2,1,30,1,4
term139,0.6472222222222223,0,1,2,40,1,3
term123,0.6486111111111111,-1,1,2,30,4,1
term114,0.6493055555555556,1,-1,2,30,3,3
term125,0.6520833333333333,-3,3,1,40,2,3
term142,0.6534722222222222,-1,0,2,40,2,3
term113,0.6548611111111111,-2,2,1,30,3,2
term119,0.6555555555555556,0,-3,1,30,2,3
term148,0.6576388888888889,2,-2,1,50,2,3
term126,0.6604166666666667,1,2,2,40,3,2
term126,0.6604166666666667,-3,-2,2,40,3,2
term134,0.6625,2,0,1,50,3,2
term142,0.6638888888888889,-2,0,2,40,2,3
term157,0.6645833333333333,1,-2,2,30,1,4
term123,0.6659722222222222,0,-4,2,30,4,1
term151,0.6666666666666666,-1,1,1,50,2,4
term137,0.6673611111111111,-1,-1,2,40,3,2
term140,0.6694444444444444,4,1,2,40,2,3
term136,0.6701388888888888,-1,-1,1,50,3,3
term156,0.6729166666666666,-1,3,2,50,2,2
term129,0.6763888888888889,2,-2,1,40,2,3
term155,0.6770833333333334,-2,1,1,50,2,2
term14,0.6770833333333334,0,2,1,30,2,3
term16,0.6833333333333332,0,2,2,30,2,2
term19,0.6854166666666667,1,1,1,50,2,3
term132,0.686111111111111,1,2,1,30,2,3
term14,0.6875,2,2,1,30,2,3
term125,0.6881944444444444,0,1,1,40,2,3
term146,0.6895833333333333,2,4,2,50,3,2
term123,0.6902777777777778,1,-3,2,30,4,1
term145,0.6909722222222222,1,3,1,50,3,2
term157,0.6923611111111111,-2,-1,2,30,1,4
term142,0.69375,0,0,2,40,2,3
term136,0.6958333333333333,-2,3,1,50,3,3
term133,0.6972222222222223,1,0,1,40,2,4
term125,0.6972222222222223,0,-3,1,40,2,3
term146,0.6979166666666666,2,-2,2,50,3,2
term129,0.7034722222222222,1,-1,1,40,2,3
term155,0.7041666666666666,2,-1,1,50,2,2
term154,0.7041666666666666,1,3,1,30,3,2
term157,0.7062499999999999,2,2,2,30,1,4
term149,0.7076388888888889,4,-1,1,50,3,2
term18,0.7076388888888889,-2,3,2,60,2,3
term13,0.7090277777777777,0,1,2,20,2,3
term123,0.7097222222222223,-4,3,2,30,4,1
term130,0.7097222222222223,3,-1,1,30,1,4
term146,0.7104166666666667,1,-3,2,50,3,2
term142,0.7104166666666667,-2,0,2,40,2,3
term113,0.7111111111111111,-3,-3,1,30,3,2
term137,0.7131944444444445,3,0,2,40,3,2
term146,0.7131944444444445,-2,-3,2,50,3,2
term114,0.7131944444444445,-1,1,2,30,3,3
term134,0.7131944444444445,2,2,1,50,3,2
term156,0.7131944444444445,-1,2,2,50,2,2
term121,0.7138888888888889,4,0,2,40,2,3
term124,0.7145833333333332,-1,2,2,40,2,3
term17,0.7145833333333332,0,0,2,40,2,3
term151,0.7152777777777778,1,0,1,50,2,4
term119,0.7159722222222222,0,0,1,30,2,3
term157,0.7159722222222222,-2,1,2,30,1,4
term132,0.7159722222222222,-2,-1,1,30,2,3
term138,0.7166666666666667,-3,-2,2,40,2,4
term115,0.717361111111111,3,0,1,50,3,2
term16,0.717361111111111,1,4,2,30,2,2
term128,0.717361111111111,3,1,1,30,2,3
term157,0.71875,4,1,2,30,1,4
term19,0.7194444444444444,1,2,1,50,2,3
term12,0.7208333333333333,3,0,1,40,3,2
term154,0.7215277777777778,-4,3,1,30,3,2
term118,0.7222222222222222,-3,2,1,30,2,3
term113,0.7222222222222222,-1,-2,1,30,3,2
term146,0.7236111111111111,1,-3,2,50,3,2
term130,0.7236111111111111,2,1,1,30,1,4
term127,0.7243055555555555,-4,3,2,30,2,3
term110,0.7256944444444445,3,0,2,60,2,3
term111,0.7277777777777777,2,1,2,40,3,2
term140,0.7284722222222223,4,1,2,40,2,3
term141,0.7284722222222223,-3,2,1,40,3,3
term156,0.7284722222222223,4,-1,2,50,2,2
term145,0.7298611111111111,3,-3,1,50,3,2
term146,0.7298611111111111,3,3,2,50,3,2
term125,0.7312500000000001,0,1,1,40,2,3
term129,0.7312500000000001,-1,1,1,40,2,3
term152,0.7326388888888888,1,2,1,50,2,3
term118,0.7333333333333334,-2,3,1,30,2,3
term136,0.7340277777777778,-2,3,1,50,3,3
term123,0.7347222222222222,-4,4,2,30,4,1
term143,0.7354166666666666,2,-2,1,40,4,2
term140,0.7374999999999999,-2,3,2,40,2,3
term155,0.7402777777777777,2,-1,1,50,2,2
term131,0.7402777777777777,1,1,2,30,1,4
term121,0.7409722222222223,3,-1,2,40,2,3
term142,0.7416666666666667,-3,-2,2,40,2,3
term13,0.7430555555555555,-2,3,2,20,2,3
term142,0.748611111111111,-3,-3,2,40,2,3
term118,0.7493055555555556,-2,3,1,30,2,3
term148,0.75,3,-2,1,50,2,3
term132,0.7506944444444444,3,3,1,30,2,3
term15,0.7506944444444444,-1,2,1,40,3,2
term123,0.7520833333333333,-4,4,2,30,4,1
term133,0.7527777777777778,1,0,1,40,2,4
term17,0.7555555555555555,-1,-1,2,40,2,3
term120,0.7569444444444445,2,2,1,50,3,2
term130,0.7590277777777777,4,-1,1,30,1,4
term18,0.7597222222222223,-2,2,2,60,2,3
term116,0.7604166666666666,3,-3,2,50,2,3
term134,0.7604166666666666,3,-3,1,50,3,2
term142,0.7611111111111111,-3,-3,2,40,2,3
term11,0.7625000000000001,-3,-2,2,40,1,4
term19,0.7652777777777778,1,-2,1,50,2,3
term141,0.7666666666666666,-2,2,1,40,3,3
term135,0.7680555555555556,2,2,2,50,2,3
term136,0.7694444444444444,2,-1,1,50,3,3
term149,0.7708333333333334,1,-4,1,50,3,2
term122,0.7715277777777777,1,2,2,30,2,3
term140,0.7743055555555555,-2,4,2,40,2,3
term142,0.775,-3,-3,2,40,2,3
term16,0.775,2,-2,2,30,2,2
term144,0.7763888888888889,-3,4,2,50,3,2
term19,0.7784722222222222,1,-1,1,50,2,3
term146,0.78125,4,-1,2,50,3,2
term142,0.7819444444444444,-2,-2,2,40,2,3
term18,0.7833333333333333,4,-2,2,60,2,3
term123,0.7833333333333333,1,-1,2,30,4,1
term119,0.7847222222222222,2,-2,1,30,2,3
term122,0.7854166666666668,1,-2,2,30,2,3
term157,0.7861111111111111,3,-3,2,30,1,4
term140,0.7861111111111111,-2,2,2,40,2,3
term151,0.7875,3,-3,1,50,2,4
term128,0.7875,4,1,1,30,2,3
term140,0.7881944444444445,-1,4,2,40,2,3
term14,0.7916666666666666,2,-2,1,30,2,3
term122,0.7937500000000001,2,2,2,30,2,3
term17,0.7937500000000001,-1,1,2,40,2,3
term132,0.7965277777777778,3,-2,1,30,2,3
term119,0.8006944444444444,-2,-3,1,30,2,3
term139,0.8020833333333334,3,1,2,40,1,3
term142,0.8027777777777777,-3,0,2,40,2,3
term122,0.8034722222222223,-2,1,2,30,2,3
term123,0.8041666666666667,1,-2,2,30,4,1
term136,0.8076388888888889,4,3,1,50,3,3
term142,0.8097222222222222,-2,0,2,40,2,3
term154,0.8097222222222222,1,-3,1,30,3,2
term143,0.813888888888889,-1,1,1,40,4,2
term125,0.813888888888889,3,4,1,40,2,3
term142,0.8145833333333333,-2,0,2,40,2,3
term157,0.8152777777777778,-2,2,2,30,1,4
term129,0.8159722222222222,2,2,1,40,2,3
term149,0.8166666666666668,-2,0,1,50,3,2
term13,0.8173611111111111,2,0,2,20,2,3
term122,0.8173611111111111,2,2,2,30,2,3
term155,0.8173611111111111,1,-4,1,50,2,2
term123,0.8173611111111111,-1,-4,2,30,4,1
term129,0.8173611111111111,2,2,1,40,2,3
term17,0.8173611111111111,1,0,2,40,2,3
term113,0.8173611111111111,2,4,1,30,3,2
term18,0.8180555555555555,3,-1,2,60,2,3
term119,0.8180555555555555,3,-3,1,30,2,3
term114,0.8180555555555555,1,-3,2,30,3,3
term148,0.8180555555555555,2,-3,1,50,2,3
term130,0.8180555555555555,4,-2,1,30,1,4
term145,0.8180555555555555,2,1,1,50,3,2
term142,0.8194444444444445,-2,0,2,40,2,3
term12,0.8194444444444445,4,-1,1,40,3,2
term151,0.8194444444444445,-1,0,1,50,2,4
term136,0.8194444444444445,-2,2,1,50,3,3
term152,0.8194444444444445,0,2,1,50,2,3
term146,0.8194444444444445,4,3,2,50,3,2
term121,0.8208333333333333,2,-3,2,40,2,3
term116,0.8208333333333333,2,-2,2,50,2,3
term157,0.8208333333333333,-2,1,2,30,1,4
term110,0.8215277777777777,3,2,2,60,2,3
term127,0.8222222222222223,-1,0,2,30,2,3
term13,0.8229166666666666,1,1,2,20,2,3
term115,0.8229166666666666,3,0,1,50,3,2
term126,0.8229166666666666,-2,2,2,40,3,2
term16,0.8250000000000001,0,3,2,30,2,2
term144,0.8270833333333334,-1,1,2,50,3,2
term111,0.8277777777777778,3,3,2,40,3,2
term140,0.8277777777777778,4,-2,2,40,2,3
term142,0.8305555555555556,-3,-1,2,40,2,3
term149,0.8319444444444444,4,-4,1,50,3,2
term137,0.8319444444444444,2,-2,2,40,3,2
term19,0.8326388888888889,1,-3,1,50,2,3
term129,0.8326388888888889,3,-1,1,40,2,3
term11,0.8326388888888889,-4,-3,2,40,1,4
term142,0.8333333333333334,-3,-2,2,40,2,3
term143,0.8333333333333334,2,-3,1,40,4,2
term136,0.8333333333333334,-1,-2,1,50,3,3
term125,0.8340277777777777,0,1,1,40,2,3
term17,0.8340277777777777,0,1,2,40,2,3
term132,0.8361111111111111,4,-4,1,30,2,3
term118,0.8395833333333332,-1,2,1,30,2,3
term156,0.8395833333333332,1,-3,2,50,2,2
term13,0.8409722222222222,3,2,2,20,2,3
term131,0.8409722222222222,2,1,2,30,1,4
term15,0.8430555555555556,2,-2,1,40,3,2
term134,0.8430555555555556,0,0,1,50,3,2
term16,0.8472222222222222,0,4,2,30,2,2
term146,0.8541666666666666,-4,4,2,50,3,2
term135,0.8576388888888888,2,1,2,50,2,3
term116,0.8624999999999999,2,-3,2,50,2,3
term133,0.8624999999999999,0,0,1,40,2,4
term136,0.8652777777777777,-3,-2,1,50,3,3
term127,0.8708333333333332,-1,1,2,30,2,3
term120,0.8895833333333334,1,1,1,50,3,2
term14,0.8979166666666667,1,0,1,30,2,3
term138,0.9215277777777778,0,1,2,40,2,4
term13,0.9548611111111112,0,0,2,20,2,3
term151,0.2625,1,1,1,50,2,4
term151,0.30069444444444443,1,1,1,50,2,4
term141,0.30972222222222223,0,0,1,40,3,3
term136,0.32222222222222224,-1,3,1,50,3,3
term140,0.32569444444444445,3,-1,2,40,2,3
term19,0.32916666666666666,0,2,1,50,2,3
term18,0.3298611111111111,3,-3,2,60,2,3
term121,0.3430555555555555,1,0,2,40,2,3
term135,0.3451388888888889,3,-2,2,50,2,3
term141,0.34652777777777777,-3,-4,1,40,3,3
term122,0.3513888888888889,1,-2,2,30,2,3
term151,0.3520833333333333,0,0,1,50,2,4
term136,0.3576388888888889,-1,3,1,50,3,3
term127,0.3590277777777778,1,0,2,30,2,3
term144,0.3680555555555556,0,0,2,50,3,2
term124,0.36874999999999997,-3,3,2,40,2,3
term115,0.37222222222222223,3,-1,1,50,3,2
term136,0.3736111111111111,0,3,1,50,3,3
term146,0.375,1,2,2,50,3,2
term134,0.375,-3,0,1,50,3,2
term121,0.3756944444444445,3,1,2,40,2,3
term15,0.3756944444444445,-3,1,1,40,3,2
term114,0.3756944444444445,1,-1,2,30,3,3
term130,0.3756944444444445,4,1,1,30,1,4
term124,0.3756944444444445,-2,2,2,40,2,3
term120,0.3763888888888889,2,2,1,50,3,2
term122,0.3770833333333334,0,2,2,30,2,3
term13,0.3770833333333334,2,0,2,20,2,3
term155,0.3770833333333334,0,-2,1,50,2,2
term142,0.3770833333333334,-2,-2,2,40,2,3
term156,0.37847222222222227,1,2,2,50,2,2
term12,0.37916666666666665,-1,1,1,40,3,2
term137,0.37916666666666665,-2,2,2,40,3,2
term149,0.37916666666666665,0,0,1,50,3,2
term16,0.37916666666666665,-4,3,2,30,2,2
term157,0.37986111111111115,-4,-1,2,30,1,4
term128,0.37986111111111115,3,-4,1,30,2,3
term123,0.38055555555555554,3,-1,2,30,4,1
term11,0.38125000000000003,-2,-3,2,40,1,4
term152,0.38125000000000003,0,1,1,50,2,3
term19,0.38125000000000003,1,2,1,50,2,3
term154,0.3819444444444444,-1,1,1,30,3,2
term119,0.3826388888888889,3,0,1,30,2,3
term17,0.3826388888888889,-3,-2,2,40,2,3
term143,0.3833333333333333,2,-2,1,40,4,2
term131,0.3833333333333333,3,1,2,30,1,4
term133,0.3847222222222222,1,0,1,40,2,4
term142,0.3854166666666667,-2,0,2,40,2,3
term145,0.3854166666666667,-3,-3,1,50,3,2
term111,0.38819444444444445,2,-2,2,40,3,2
term113,0.3888888888888889,-2,1,1,30,3,2
term142,0.3902777777777778,-2,0,2,40,2,3
term139,0.3923611111111111,0,-2,2,40,1,3
term137,0.3958333333333333,-3,3,2,40,3,2
term138,0.3965277777777778,-4,3,2,40,2,4
term132,0.3993055555555556,-2,2,1,30,2,3
term118,0.39999999999999997,2,2,1,30,2,3
term18,0.39999999999999997,4,-2,2,60,2,3
term142,0.40069444444444446,-2,-1,2,40,2,3
term129,0.40208333333333335,0,0,1,40,2,3
term14,0.40208333333333335,0,1,1,30,2,3
term123,0.40277777777777773,1,-4,2,30,4,1
term110,0.4041666666666666,2,1,2,60,2,3
term148,0.4048611111111111,-3,3,1,50,2,3
term127,0.4076388888888889,2,0,2,30,2,3
term144,0.41111111111111115,1,0,2,50,3,2
term157,0.41250000000000003,-1,-2,2,30,1,4
term17,0.4138888888888889,-1,1,2,40,2,3
term142,0.4152777777777778,-2,0,2,40,2,3
term140,0.4159722222222222,2,3,2,40,2,3
term143,0.4159722222222222,3,-1,1,40,4,2
term142,0.4173611111111111,-3,-2,2,40,2,3
term19,0.41875,-1,-1,1,50,2,3
term123,0.41875,3,2,2,30,4,1
term121,0.41944444444444445,4,1,2,40,2,3
term142,0.41944444444444445,-3,-3,2,40,2,3
term136,0.4215277777777778,1,2,1,50,3,3
term142,0.4222222222222222,-3,-2,2,40,2,3
term155,0.42430555555555555,3,1,1,50,2,2
term142,0.4270833333333333,-3,-1,2,40,2,3
term119,0.4284722222222222,-1,1,1,30,2,3
term142,0.4284722222222222,-3,-2,2,40,2,3
term13,0.4291666666666667,1,0,2,20,2,3
term141,0.4298611111111111,-1,3,1,40,3,3
